45.26499554969487,19.830424424692637 
45.26464819048242,19.830620225950724 
45.26462742437521,19.830530371948726 
45.26444052906859,19.830319818541057 
45.2646066582604,19.83026617436076 
45.26509937948164,19.82999795345927 
45.26517331455893,19.82990199395988 
45.26519596827582,19.829767883509135 
45.2651808657989,19.82962304422233 
45.26513367053258,19.829510391443705 
45.26502606517861,19.829427242964243 
45.264907132708004,19.82942456075523 
45.26438441617954,19.82975590963497 
45.2642409404353,19.82988197345867 
45.26413522123386,19.83006972808971 
45.263944548604876,19.8288788272871 
45.263869034515416,19.828224368287465 
45.26383316528773,19.82780656815703 
45.26382278208604,19.82753061286644 
45.263818062448195,19.82715005142427 
45.26384260456038,19.826427676957337 
45.26407669801979,19.822208562177025 
45.26409456364222,19.82174623928279 
45.264082223724586,19.821503857527773 
45.264033139696835,19.82104251757721 
45.26393497151413,19.820620069657366 
45.26382925174287,19.820304910098116 
45.26377290178752,19.82013532151643 
45.26370900034136,19.819997919442926 
45.263542868522585,19.81967471325663 
45.26309072321303,19.81888547325434 
45.26291420621725,19.818546844366438 
45.26425836459869,19.81709576928938 
45.2651300873098,19.815945926669883 
45.2662110881757,19.81451482882312 
45.268091533966135,19.812054074199523 
45.26923670337297,19.81050897457567 
45.27079338585616,19.808445889564723 
45.27214471606058,19.806658000059087 
45.27251896827445,19.806144269006154 
45.27257937034867,19.806028934018514 
45.27287005443197,19.80561050941219 
45.2731022231173,19.805245728986165 
45.27353541336887,19.804453136222264 
45.27396105024297,19.803639085786244 
45.275126474119936,19.8013636611297 
45.27521075182226,19.801289495459628 
45.275308900504825,19.80126803778751 
45.27537684949333,19.801243897906375 
45.27545046080569,19.801176842681002 
45.275493872560546,19.801101740828585
45.275541059212934,19.800975677004885
45.27553539681669,19.800833519927096 
45.27550519736066,19.80072086714847 
45.27556004394965,19.800549205771517 
45.27592998582085,19.799790140620303
45.27802690666422,19.795565661421847 
45.278293624987114,19.795000904461972
45.27856222942117,19.794395914366874 
45.278513157914546,19.79420815973583 
45.27838104210907,19.79408209591213 
45.27860658247713,19.79346250562969 
45.27880192424715,19.792810728839072 
45.27899353690257,19.791971669069653 
45.27910066707021,19.79147435512357 
45.279160613432275,19.79116747801754 
